order_id,customer_id,product_name,category,quantity,unit_price,total_price,order_date,city,country
ORD_00818,CUST_0158,Wall Clock,Home & Garden,3,34.99,104.97,2024-03-09,Tokyo,Japan
ORD_00819,CUST_0251,Plant Pot,Home & Garden,3,18.99,56.97,2024-02-24,Berlin,Germany
ORD_00820,CUST_0280,Garden Hose,Home & Garden,3,39.99,119.97,2024-03-02,Chicago,USA
ORD_00821,CUST_0006,History Book,Books,5,24.99,124.95,2024-01-13,Berlin,Germany
ORD_00822,CUST_0066,Socks Pack,Clothing,1,14.99,14.99,2024-02-08,Toronto,Canada
ORD_00823,CUST_0162,Bluetooth Speaker,Electronics,2,79.99,159.98,2024-01-04,Paris,France
ORD_00824,CUST_0165,Wireless Headphones,Electronics,1,59.99,59.99,2024-04-10,London,UK
ORD_00825,CUST_0123,Throw Pillow,Home & Garden,2,29.99,59.98,2024-01-14,Chicago,USA
ORD_00826,CUST_0039,Resistance Bands,Sports,1,19.99,19.99,2024-03-05,Sydney,Australia
ORD_00827,CUST_0194,Dumbbell Set,Sports,3,59.99,179.97,2024-08-16,Tokyo,Japan
ORD_00828,CUST_0293,Running Shoes,Sports,1,109.99,109.99,2024-05-06,London,UK
ORD_00829,CUST_0038,Running Shoes,Sports,3,109.99,329.97,2024-05-13,Berlin,Germany
ORD_00830,CUST_0300,Resistance Bands,Sports,1,19.99,19.99,2024-06-11,Berlin,Germany
ORD_00831,CUST_0178,History Book,Books,2,24.99,49.98,2024-01-12,Mumbai,India
ORD_00832,CUST_0212,Resistance Bands,Sports,3,19.99,59.97,2024-11-05,Tokyo,Japan
ORD_00833,CUST_0036,Throw Pillow,Home & Garden,1,29.99,29.99,2024-06-10,Tokyo,Japan
ORD_00834,CUST_0257,Power Bank,Electronics,2,34.99,69.98,2024-11-01,Chicago,USA
ORD_00835,CUST_0167,Jacket,Clothing,4,119.99,479.96,2024-01-25,Mumbai,India
ORD_00836,CUST_0018,Wireless Headphones,Electronics,4,59.99,239.96,2024-03-17,Tokyo,Japan
ORD_00837,CUST_0143,Jacket,Clothing,3,119.99,359.97,2024-05-10,Paris,France
ORD_00838,CUST_0063,Fiction Novel,Books,3,14.99,44.97,2024-11-16,Paris,France
ORD_00839,CUST_0237,Self-Help Guide,Books,5,19.99,99.95,2024-06-21,Tokyo,Japan
ORD_00840,CUST_0074,Jacket,Clothing,1,119.99,119.99,2024-08-01,Mumbai,India
ORD_00841,CUST_0040,Power Bank,Electronics,5,34.99,174.95,2024-10-28,Chicago,USA
ORD_00842,CUST_0126,Phone Case,Electronics,2,19.99,39.98,2024-02-10,Sydney,Australia
ORD_00843,CUST_0195,Garden Hose,Home & Garden,1,39.99,39.99,2024-11-27,Mumbai,India
ORD_00844,CUST_0045,Wireless Headphones,Electronics,4,59.99,239.96,2024-06-26,Los Angeles,USA
ORD_00845,CUST_0207,Fiction Novel,Books,1,14.99,14.99,2024-02-15,London,UK
ORD_00846,CUST_0275,USB-C Cable,Electronics,2,12.99,25.98,2024-02-23,Tokyo,Japan
ORD_00847,CUST_0223,Self-Help Guide,Books,5,19.99,99.95,2024-08-04,Los Angeles,USA
ORD_00848,CUST_0097,Socks Pack,Clothing,3,14.99,44.97,2024-11-08,London,UK
ORD_00849,CUST_0077,Bluetooth Speaker,Electronics,5,79.99,399.95,2024-06-06,Los Angeles,USA
ORD_00850,CUST_0280,Data Science Handbook,Books,1,39.99,39.99,2024-12-15,Chicago,USA
ORD_00851,CUST_0205,Wall Clock,Home & Garden,1,34.99,34.99,2024-09-07,Tokyo,Japan
ORD_00852,CUST_0185,History Book,Books,5,24.99,124.95,2024-10-08,Los Angeles,USA
ORD_00853,CUST_0058,Python Cookbook,Books,4,44.99,179.96,2024-01-21,Tokyo,Japan
ORD_00854,CUST_0165,Sneakers,Clothing,1,89.99,89.99,2024-12-05,Mumbai,India
ORD_00855,CUST_0279,Jacket,Clothing,4,119.99,479.96,2024-10-04,Sydney,Australia
ORD_00856,CUST_0169,Socks Pack,Clothing,3,14.99,44.97,2024-01-14,Toronto,Canada
ORD_00857,CUST_0257,Running Shoes,Sports,1,109.99,109.99,2024-12-22,Chicago,USA
ORD_00858,CUST_0179,Phone Case,Electronics,5,19.99,99.95,2024-06-07,Tokyo,Japan
ORD_00859,CUST_0119,Jacket,Clothing,1,119.99,119.99,2024-10-19,New York,USA
ORD_00860,CUST_0024,Throw Pillow,Home & Garden,1,29.99,29.99,2024-10-22,London,UK
ORD_00861,CUST_0147,Jeans,Clothing,2,49.99,99.98,2024-10-13,Toronto,Canada
ORD_00862,CUST_0213,Fiction Novel,Books,2,14.99,29.98,2024-10-27,Toronto,Canada
ORD_00863,CUST_0131,T-Shirt,Clothing,3,24.99,74.97,2024-03-12,London,UK
ORD_00864,CUST_0143,Jeans,Clothing,4,49.99,199.96,2024-02-16,Paris,France
ORD_00865,CUST_0117,USB-C Cable,Electronics,3,12.99,38.97,2024-04-24,Los Angeles,USA
ORD_00866,CUST_0114,Yoga Mat,Sports,4,29.99,119.96,2024-06-23,Tokyo,Japan
ORD_00867,CUST_0115,T-Shirt,Clothing,2,24.99,49.98,2024-03-05,Chicago,USA
ORD_00868,CUST_0186,Yoga Mat,Sports,4,29.99,119.96,2024-11-01,Sydney,Australia
ORD_00869,CUST_0270,T-Shirt,Clothing,3,24.99,74.97,2024-05-07,Tokyo,Japan
ORD_00870,CUST_0135,Running Shoes,Sports,4,109.99,439.96,2024-05-21,Berlin,Germany
ORD_00871,CUST_0095,Socks Pack,Clothing,1,14.99,14.99,2024-08-20,Berlin,Germany
ORD_00872,CUST_0266,Running Shoes,Sports,2,109.99,219.98,2024-06-03,Chicago,USA
ORD_00873,CUST_0183,Running Shoes,Sports,1,109.99,109.99,2024-08-25,Sydney,Australia
ORD_00874,CUST_0046,Throw Pillow,Home & Garden,4,29.99,119.96,2024-11-07,Los Angeles,USA
ORD_00875,CUST_0241,LED Bulb Pack,Home & Garden,2,22.99,45.98,2024-06-04,Paris,France
ORD_00876,CUST_0113,T-Shirt,Clothing,5,24.99,124.95,2024-01-13,London,UK
ORD_00877,CUST_0043,Water Bottle,Sports,4,14.99,59.96,2024-09-02,Los Angeles,USA
ORD_00878,CUST_0290,LED Bulb Pack,Home & Garden,1,22.99,22.99,2024-01-23,Paris,France
ORD_00879,CUST_0004,Garden Hose,Home & Garden,1,39.99,39.99,2024-11-19,Toronto,Canada
ORD_00880,CUST_0183,T-Shirt,Clothing,4,24.99,99.96,2024-10-08,New York,USA
ORD_00881,CUST_0075,Jeans,Clothing,2,49.99,99.98,2024-08-09,Los Angeles,USA
ORD_00882,CUST_0095,Self-Help Guide,Books,4,19.99,79.96,2024-12-06,Paris,France
ORD_00883,CUST_0240,Throw Pillow,Home & Garden,4,29.99,119.96,2024-12-11,Paris,France
ORD_00884,CUST_0256,Yoga Mat,Sports,5,29.99,149.95,2024-05-28,Los Angeles,USA
ORD_00885,CUST_0080,Bluetooth Speaker,Electronics,5,79.99,399.95,2024-02-09,New York,USA
ORD_00886,CUST_0051,Jacket,Clothing,2,119.99,239.98,2024-12-27,Los Angeles,USA
ORD_00887,CUST_0212,T-Shirt,Clothing,1,24.99,24.99,2024-10-09,Mumbai,India
ORD_00888,CUST_0100,Python Cookbook,Books,4,44.99,179.96,2024-09-19,Paris,France
ORD_00889,CUST_0085,Plant Pot,Home & Garden,1,18.99,18.99,2024-04-20,Mumbai,India
ORD_00890,CUST_0197,Jeans,Clothing,4,49.99,199.96,2024-01-13,Paris,France
ORD_00891,CUST_0229,Garden Hose,Home & Garden,1,39.99,39.99,2024-09-23,Los Angeles,USA
ORD_00892,CUST_0049,Socks Pack,Clothing,2,14.99,29.98,2024-12-10,Tokyo,Japan
ORD_00893,CUST_0019,Resistance Bands,Sports,4,19.99,79.96,2024-03-20,Berlin,Germany
ORD_00894,CUST_0039,USB-C Cable,Electronics,3,12.99,38.97,2024-08-20,Chicago,USA
ORD_00895,CUST_0071,Self-Help Guide,Books,1,19.99,19.99,2024-11-16,Berlin,Germany
ORD_00896,CUST_0217,Phone Case,Electronics,1,19.99,19.99,2024-07-22,Chicago,USA
ORD_00897,CUST_0022,Wall Clock,Home & Garden,3,34.99,104.97,2024-10-02,New York,USA
ORD_00898,CUST_0052,T-Shirt,Clothing,2,24.99,49.98,2024-06-28,Paris,France
ORD_00899,CUST_0122,Wireless Headphones,Electronics,2,59.99,119.98,2024-08-01,Toronto,Canada
ORD_00900,CUST_0258,Python Cookbook,Books,4,44.99,179.96,2024-04-06,Los Angeles,USA
ORD_00901,CUST_0091,T-Shirt,Clothing,1,24.99,24.99,2024-05-23,Paris,France
ORD_00902,CUST_0100,USB-C Cable,Electronics,1,12.99,12.99,2024-01-02,Berlin,Germany
ORD_00903,CUST_0140,Yoga Mat,Sports,4,29.99,119.96,2024-04-22,Mumbai,India
ORD_00904,CUST_0043,Yoga Mat,Sports,5,29.99,149.95,2024-01-21,Mumbai,India
ORD_00905,CUST_0070,Phone Case,Electronics,1,19.99,19.99,2024-02-02,Tokyo,Japan
ORD_00906,CUST_0182,Bluetooth Speaker,Electronics,1,79.99,79.99,2024-04-28,Toronto,Canada
ORD_00907,CUST_0168,History Book,Books,1,24.99,24.99,2024-12-14,Sydney,Australia
ORD_00908,CUST_0261,Data Science Handbook,Books,1,39.99,39.99,2024-09-11,Los Angeles,USA
ORD_00909,CUST_0188,Python Cookbook,Books,1,44.99,44.99,2024-12-22,Paris,France
ORD_00910,CUST_0053,Socks Pack,Clothing,3,14.99,44.97,2024-01-02,Toronto,Canada
ORD_00911,CUST_0044,Yoga Mat,Sports,5,29.99,149.95,2024-11-05,Sydney,Australia
ORD_00912,CUST_0059,Bluetooth Speaker,Electronics,2,79.99,159.98,2024-08-01,Chicago,USA
ORD_00913,CUST_0065,Sneakers,Clothing,3,89.99,269.97,2024-08-22,Tokyo,Japan
ORD_00914,CUST_0029,Jeans,Clothing,3,49.99,149.97,2024-07-05,Paris,France
ORD_00915,CUST_0093,Wall Clock,Home & Garden,3,34.99,104.97,2024-12-23,Sydney,Australia
ORD_00916,CUST_0279,Running Shoes,Sports,4,109.99,439.96,2024-11-12,Paris,France
ORD_00917,CUST_0064,Wireless Headphones,Electronics,2,59.99,119.98,2024-02-28,New York,USA
ORD_00918,CUST_0211,Phone Case,Electronics,2,19.99,39.98,2024-12-23,Los Angeles,USA
ORD_00919,CUST_0256,Water Bottle,Sports,4,14.99,59.96,2024-09-08,Los Angeles,USA
ORD_00920,CUST_0085,Jacket,Clothing,1,119.99,119.99,2024-01-10,Toronto,Canada
ORD_00921,CUST_0011,Resistance Bands,Sports,3,19.99,59.97,2024-10-09,Toronto,Canada
ORD_00922,CUST_0243,Python Cookbook,Books,1,44.99,44.99,2024-12-19,Sydney,Australia
ORD_00923,CUST_0104,Plant Pot,Home & Garden,2,18.99,37.98,2024-06-05,Tokyo,Japan
ORD_00924,CUST_0156,LED Bulb Pack,Home & Garden,1,22.99,22.99,2024-05-03,Los Angeles,USA
ORD_00925,CUST_0135,Plant Pot,Home & Garden,1,18.99,18.99,2024-12-07,Los Angeles,USA
ORD_00926,CUST_0097,Jeans,Clothing,2,49.99,99.98,2024-08-26,Sydney,Australia
ORD_00927,CUST_0237,Water Bottle,Sports,4,14.99,59.96,2024-04-04,Mumbai,India
ORD_00928,CUST_0104,Power Bank,Electronics,3,34.99,104.97,2024-04-23,Chicago,USA
ORD_00929,CUST_0037,Self-Help Guide,Books,2,19.99,39.98,2024-12-15,Berlin,Germany
ORD_00930,CUST_0147,Throw Pillow,Home & Garden,2,29.99,59.98,2024-09-02,Mumbai,India
ORD_00931,CUST_0243,Socks Pack,Clothing,1,14.99,14.99,2024-04-08,Los Angeles,USA
ORD_00932,CUST_0024,Plant Pot,Home & Garden,1,18.99,18.99,2024-02-20,New York,USA
ORD_00933,CUST_0253,T-Shirt,Clothing,1,24.99,24.99,2024-05-02,Berlin,Germany
ORD_00934,CUST_0230,Sneakers,Clothing,1,89.99,89.99,2024-05-27,Mumbai,India
ORD_00935,CUST_0094,T-Shirt,Clothing,5,24.99,124.95,2024-08-05,Mumbai,India
ORD_00936,CUST_0212,History Book,Books,4,24.99,99.96,2024-07-23,Paris,France
ORD_00937,CUST_0043,Bluetooth Speaker,Electronics,3,79.99,239.97,2024-04-27,Paris,France
ORD_00938,CUST_0011,Phone Case,Electronics,4,19.99,79.96,2024-01-08,Berlin,Germany
ORD_00939,CUST_0252,Wireless Headphones,Electronics,1,59.99,59.99,2024-08-01,Los Angeles,USA
ORD_00940,CUST_0028,Python Cookbook,Books,3,44.99,134.97,2024-02-13,New York,USA
ORD_00941,CUST_0219,LED Bulb Pack,Home & Garden,4,22.99,91.96,2024-07-16,Sydney,Australia
ORD_00942,CUST_0290,LED Bulb Pack,Home & Garden,3,22.99,68.97,2024-05-22,New York,USA
ORD_00943,CUST_0040,Water Bottle,Sports,5,14.99,74.95,2024-01-04,Berlin,Germany
ORD_00944,CUST_0077,Water Bottle,Sports,2,14.99,29.98,2024-11-28,Berlin,Germany
ORD_00945,CUST_0277,Phone Case,Electronics,2,19.99,39.98,2024-01-06,New York,USA
ORD_00946,CUST_0022,Bluetooth Speaker,Electronics,3,79.99,239.97,2024-02-27,London,UK
ORD_00947,CUST_0236,Dumbbell Set,Sports,3,59.99,179.97,2024-08-13,Paris,France
ORD_00948,CUST_0222,Sneakers,Clothing,1,89.99,89.99,2024-11-03,Los Angeles,USA
ORD_00949,CUST_0099,Wireless Headphones,Electronics,4,59.99,239.96,2024-01-28,London,UK
ORD_00950,CUST_0241,Garden Hose,Home & Garden,4,39.99,159.96,2024-07-17,Los Angeles,USA
ORD_00951,CUST_0028,Socks Pack,Clothing,5,14.99,74.95,2024-11-25,Berlin,Germany
ORD_00952,CUST_0284,Throw Pillow,Home & Garden,2,29.99,59.98,2024-06-08,New York,USA
ORD_00953,CUST_0136,Python Cookbook,Books,1,44.99,44.99,2024-05-06,Chicago,USA
ORD_00954,CUST_0265,Jeans,Clothing,3,49.99,149.97,2024-10-09,Paris,France
ORD_00955,CUST_0223,Water Bottle,Sports,1,14.99,14.99,2024-10-11,London,UK
ORD_00956,CUST_0151,Wireless Headphones,Electronics,1,59.99,59.99,2024-06-19,Tokyo,Japan
ORD_00957,CUST_0265,Running Shoes,Sports,1,109.99,109.99,2024-10-10,Paris,France
ORD_00958,CUST_0035,Socks Pack,Clothing,1,14.99,14.99,2024-11-02,Paris,France
ORD_00959,CUST_0090,USB-C Cable,Electronics,2,12.99,25.98,2024-05-16,Berlin,Germany
ORD_00960,CUST_0204,Wall Clock,Home & Garden,3,34.99,104.97,2024-03-19,Paris,France
ORD_00961,CUST_0083,Resistance Bands,Sports,1,19.99,19.99,2024-08-25,London,UK
ORD_00962,CUST_0100,Plant Pot,Home & Garden,2,18.99,37.98,2024-08-20,Tokyo,Japan
ORD_00963,CUST_0112,Jacket,Clothing,2,119.99,239.98,2024-06-01,Los Angeles,USA
ORD_00964,CUST_0257,Water Bottle,Sports,1,14.99,14.99,2024-01-05,Toronto,Canada
ORD_00965,CUST_0184,Sneakers,Clothing,4,89.99,359.96,2024-01-19,Berlin,Germany
ORD_00966,CUST_0287,Water Bottle,Sports,3,14.99,44.97,2024-01-09,Chicago,USA
ORD_00967,CUST_0200,Power Bank,Electronics,3,34.99,104.97,2024-07-15,Mumbai,India
ORD_00968,CUST_0165,Sneakers,Clothing,4,89.99,359.96,2024-12-27,Mumbai,India
ORD_00969,CUST_0264,Throw Pillow,Home & Garden,1,29.99,29.99,2024-02-12,Chicago,USA
ORD_00970,CUST_0009,Data Science Handbook,Books,5,39.99,199.95,2024-03-21,Tokyo,Japan
ORD_00971,CUST_0219,Dumbbell Set,Sports,5,59.99,299.95,2024-02-03,New York,USA
ORD_00972,CUST_0021,Fiction Novel,Books,4,14.99,59.96,2024-07-24,Toronto,Canada
ORD_00973,CUST_0015,Throw Pillow,Home & Garden,3,29.99,89.97,2024-11-23,Mumbai,India
ORD_00974,CUST_0076,Water Bottle,Sports,3,14.99,44.97,2024-11-15,London,UK
ORD_00975,CUST_0300,Python Cookbook,Books,4,44.99,179.96,2024-02-16,Tokyo,Japan
ORD_00976,CUST_0090,Throw Pillow,Home & Garden,1,29.99,29.99,2024-08-07,Berlin,Germany
ORD_00977,CUST_0215,Garden Hose,Home & Garden,1,39.99,39.99,2024-01-02,Sydney,Australia
ORD_00978,CUST_0103,Resistance Bands,Sports,5,19.99,99.95,2024-04-19,Berlin,Germany
ORD_00979,CUST_0106,Bluetooth Speaker,Electronics,2,79.99,159.98,2024-07-19,Los Angeles,USA
ORD_00980,CUST_0278,Power Bank,Electronics,5,34.99,174.95,2024-06-24,Tokyo,Japan
ORD_00981,CUST_0271,Fiction Novel,Books,1,14.99,14.99,2024-12-13,Paris,France
ORD_00982,CUST_0169,Jacket,Clothing,1,119.99,119.99,2024-12-10,Los Angeles,USA
ORD_00983,CUST_0179,LED Bulb Pack,Home & Garden,3,22.99,68.97,2024-08-09,New York,USA
ORD_00984,CUST_0013,Jacket,Clothing,1,119.99,119.99,2024-11-11,New York,USA
ORD_00985,CUST_0007,Power Bank,Electronics,1,34.99,34.99,2024-09-20,London,UK
ORD_00986,CUST_0247,Data Science Handbook,Books,2,39.99,79.98,2024-01-20,Mumbai,India
ORD_00987,CUST_0010,Water Bottle,Sports,4,14.99,59.96,2024-01-05,New York,USA
ORD_00988,CUST_0282,Running Shoes,Sports,4,109.99,439.96,2024-03-26,Chicago,USA
ORD_00989,CUST_0078,Wireless Headphones,Electronics,1,59.99,59.99,2024-06-14,Sydney,Australia
ORD_00990,CUST_0087,Data Science Handbook,Books,1,39.99,39.99,2024-09-22,London,UK
ORD_00991,CUST_0117,Phone Case,Electronics,1,19.99,19.99,2024-04-14,Tokyo,Japan
ORD_00992,CUST_0132,Jacket,Clothing,5,119.99,599.95,2024-07-13,Toronto,Canada
ORD_00993,CUST_0113,Fiction Novel,Books,3,14.99,44.97,2024-07-20,Berlin,Germany
ORD_00994,CUST_0273,Wall Clock,Home & Garden,5,34.99,174.95,2024-03-27,Berlin,Germany
ORD_00995,CUST_0103,Sneakers,Clothing,2,89.99,179.98,2024-09-03,Berlin,Germany
ORD_00996,CUST_0210,Dumbbell Set,Sports,3,59.99,179.97,2024-03-21,Paris,France
ORD_00997,CUST_0238,Jacket,Clothing,2,119.99,239.98,2024-03-18,Sydney,Australia
ORD_00998,CUST_0001,LED Bulb Pack,Home & Garden,3,22.99,68.97,2024-12-24,Mumbai,India
ORD_00999,CUST_0172,Garden Hose,Home & Garden,2,39.99,79.98,2024-10-07,Los Angeles,USA
ORD_01000,CUST_0118,History Book,Books,4,24.99,99.96,2024-05-24,London,UK
ORD_01001,CUST_0116,Water Bottle,Sports,5,14.99,74.95,2024-01-18,Paris,France
ORD_01002,CUST_0171,Self-Help Guide,Books,4,19.99,79.96,2024-09-14,New York,USA
ORD_01003,CUST_0140,Wall Clock,Home & Garden,4,34.99,139.96,2024-04-15,Tokyo,Japan
ORD_01004,CUST_0297,Running Shoes,Sports,4,109.99,439.96,2024-03-28,Los Angeles,USA
ORD_01005,CUST_0275,Wall Clock,Home & Garden,5,34.99,174.95,2024-08-24,Sydney,Australia
ORD_01006,CUST_0230,Wireless Headphones,Electronics,3,59.99,179.97,2024-07-15,Toronto,Canada
ORD_01007,CUST_0179,Self-Help Guide,Books,5,19.99,99.95,2024-05-23,Los Angeles,USA
ORD_01008,CUST_0033,Wall Clock,Home & Garden,3,34.99,104.97,2024-12-05,Tokyo,Japan
ORD_01009,CUST_0146,Socks Pack,Clothing,5,14.99,74.95,2024-01-28,Berlin,Germany
ORD_01010,CUST_0050,Wireless Headphones,Electronics,3,59.99,179.97,2024-08-20,New York,USA
ORD_01011,CUST_0214,Jacket,Clothing,4,119.99,479.96,2024-08-23,Chicago,USA
ORD_01012,CUST_0267,USB-C Cable,Electronics,2,12.99,25.98,2024-09-16,London,UK
ORD_01013,CUST_0042,Wall Clock,Home & Garden,3,34.99,104.97,2024-04-19,Chicago,USA
ORD_01014,CUST_0300,Throw Pillow,Home & Garden,3,29.99,89.97,2024-02-04,Mumbai,India
ORD_01015,CUST_0195,Socks Pack,Clothing,3,14.99,44.97,2024-07-08,Toronto,Canada
ORD_01016,CUST_0088,T-Shirt,Clothing,3,24.99,74.97,2024-01-23,Chicago,USA
ORD_01017,CUST_0154,Water Bottle,Sports,3,14.99,44.97,2024-08-12,Mumbai,India
ORD_01018,CUST_0152,Throw Pillow,Home & Garden,4,29.99,119.96,2024-01-26,Tokyo,Japan
ORD_01019,CUST_0097,Yoga Mat,Sports,2,29.99,59.98,2024-10-23,Mumbai,India
ORD_01020,CUST_0252,Yoga Mat,Sports,3,29.99,89.97,2024-03-09,Paris,France
ORD_01021,CUST_0070,Phone Case,Electronics,5,19.99,99.95,2024-04-25,Los Angeles,USA
ORD_01022,CUST_0117,LED Bulb Pack,Home & Garden,2,22.99,45.98,2024-02-23,Paris,France
ORD_01023,CUST_0047,LED Bulb Pack,Home & Garden,4,22.99,91.96,2024-01-02,Sydney,Australia
ORD_01024,CUST_0121,History Book,Books,4,24.99,99.96,2024-08-21,Tokyo,Japan
ORD_01025,CUST_0298,Socks Pack,Clothing,5,14.99,74.95,2024-05-04,Toronto,Canada
ORD_01026,CUST_0088,Garden Hose,Home & Garden,4,39.99,159.96,2024-06-23,London,UK
ORD_01027,CUST_0141,USB-C Cable,Electronics,2,12.99,25.98,2024-02-08,Toronto,Canada
ORD_01028,CUST_0261,Bluetooth Speaker,Electronics,5,79.99,399.95,2024-09-25,Paris,France
ORD_01029,CUST_0205,Socks Pack,Clothing,2,14.99,29.98,2024-04-08,Berlin,Germany
ORD_01030,CUST_0067,Wireless Headphones,Electronics,3,59.99,179.97,2024-06-27,Mumbai,India
ORD_01031,CUST_0075,Python Cookbook,Books,3,44.99,134.97,2024-03-18,Los Angeles,USA
ORD_01032,CUST_0197,USB-C Cable,Electronics,2,12.99,25.98,2024-05-10,London,UK
ORD_01033,CUST_0275,Garden Hose,Home & Garden,1,39.99,39.99,2024-08-17,Toronto,Canada
ORD_01034,CUST_0048,Fiction Novel,Books,2,14.99,29.98,2024-11-09,London,UK
ORD_01035,CUST_0074,Socks Pack,Clothing,3,14.99,44.97,2024-04-21,Tokyo,Japan
ORD_01036,CUST_0201,Plant Pot,Home & Garden,5,18.99,94.95,2024-05-16,Berlin,Germany
ORD_01037,CUST_0275,Self-Help Guide,Books,2,19.99,39.98,2024-08-05,Tokyo,Japan
ORD_01038,CUST_0290,USB-C Cable,Electronics,1,12.99,12.99,2024-07-17,Sydney,Australia
ORD_01039,CUST_0092,Fiction Novel,Books,3,14.99,44.97,2024-01-16,Paris,France
ORD_01040,CUST_0242,Yoga Mat,Sports,2,29.99,59.98,2024-07-15,Chicago,USA
ORD_01041,CUST_0035,Data Science Handbook,Books,4,39.99,159.96,2024-10-19,New York,USA
ORD_01042,CUST_0227,Bluetooth Speaker,Electronics,1,79.99,79.99,2024-04-10,Tokyo,Japan
ORD_01043,CUST_0130,Jeans,Clothing,2,49.99,99.98,2024-11-22,Chicago,USA
ORD_01044,CUST_0093,Socks Pack,Clothing,2,14.99,29.98,2024-07-06,Mumbai,India
ORD_01045,CUST_0151,Data Science Handbook,Books,5,39.99,199.95,2024-02-25,New York,USA
ORD_01046,CUST_0018,Garden Hose,Home & Garden,5,39.99,199.95,2024-03-06,Paris,France
ORD_01047,CUST_0074,Dumbbell Set,Sports,3,59.99,179.97,2024-09-11,Toronto,Canada
ORD_01048,CUST_0064,Jeans,Clothing,3,49.99,149.97,2024-05-04,London,UK
ORD_01049,CUST_0265,Resistance Bands,Sports,1,19.99,19.99,2024-05-24,Paris,France
ORD_01050,CUST_0104,History Book,Books,2,24.99,49.98,2024-12-23,New York,USA
ORD_01051,CUST_0278,Self-Help Guide,Books,2,19.99,39.98,2024-07-09,London,UK
ORD_01052,CUST_0222,Socks Pack,Clothing,1,14.99,14.99,2024-01-05,New York,USA
ORD_01053,CUST_0028,Water Bottle,Sports,4,14.99,59.96,2024-03-22,Berlin,Germany
ORD_01054,CUST_0286,Bluetooth Speaker,Electronics,2,79.99,159.98,2024-08-18,London,UK
ORD_01055,CUST_0072,Jeans,Clothing,4,49.99,199.96,2024-08-18,New York,USA
ORD_01056,CUST_0226,Phone Case,Electronics,3,19.99,59.97,2024-12-12,Chicago,USA
ORD_01057,CUST_0146,Jeans,Clothing,3,49.99,149.97,2024-01-02,New York,USA
ORD_01058,CUST_0074,Garden Hose,Home & Garden,5,39.99,199.95,2024-06-17,New York,USA
ORD_01059,CUST_0025,Running Shoes,Sports,3,109.99,329.97,2024-02-19,New York,USA
ORD_01060,CUST_0132,Jeans,Clothing,4,49.99,199.96,2024-11-21,Toronto,Canada
ORD_01061,CUST_0288,Self-Help Guide,Books,1,19.99,19.99,2024-12-17,Sydney,Australia
ORD_01062,CUST_0250,Self-Help Guide,Books,5,19.99,99.95,2024-05-21,Toronto,Canada
ORD_01063,CUST_0177,Wall Clock,Home & Garden,5,34.99,174.95,2024-06-05,Mumbai,India
ORD_01064,CUST_0256,Fiction Novel,Books,3,14.99,44.97,2024-02-13,Tokyo,Japan
ORD_01065,CUST_0257,Self-Help Guide,Books,4,19.99,79.96,2024-12-18,Sydney,Australia
ORD_01066,CUST_0228,Sneakers,Clothing,4,89.99,359.96,2024-07-27,Los Angeles,USA
ORD_01067,CUST_0199,Socks Pack,Clothing,3,14.99,44.97,2024-07-26,Paris,France
ORD_01068,CUST_0077,Phone Case,Electronics,5,19.99,99.95,2024-06-21,Chicago,USA
ORD_01069,CUST_0194,Running Shoes,Sports,4,109.99,439.96,2024-03-13,Berlin,Germany
ORD_01070,CUST_0154,Wireless Headphones,Electronics,5,59.99,299.95,2024-01-03,Toronto,Canada
ORD_01071,CUST_0259,Phone Case,Electronics,2,19.99,39.98,2024-11-22,Chicago,USA
ORD_01072,CUST_0026,Sneakers,Clothing,2,89.99,179.98,2024-09-15,Toronto,Canada
ORD_01073,CUST_0190,Fiction Novel,Books,1,14.99,14.99,2024-06-11,Sydney,Australia
ORD_01074,CUST_0084,Sneakers,Clothing,2,89.99,179.98,2024-01-26,Chicago,USA
ORD_01075,CUST_0144,T-Shirt,Clothing,1,24.99,24.99,2024-04-12,Mumbai,India
ORD_01076,CUST_0018,USB-C Cable,Electronics,2,12.99,25.98,2024-06-23,Toronto,Canada
ORD_01077,CUST_0067,Water Bottle,Sports,2,14.99,29.98,2024-08-09,London,UK
ORD_01078,CUST_0289,History Book,Books,5,24.99,124.95,2024-05-20,London,UK
ORD_01079,CUST_0107,Self-Help Guide,Books,3,19.99,59.97,2024-06-14,Sydney,Australia
ORD_01080,CUST_0228,History Book,Books,1,24.99,24.99,2024-02-27,Toronto,Canada
ORD_01081,CUST_0084,Python Cookbook,Books,3,44.99,134.97,2024-12-12,Toronto,Canada
ORD_01082,CUST_0279,Jeans,Clothing,3,49.99,149.97,2024-03-27,Tokyo,Japan
ORD_01083,CUST_0187,Plant Pot,Home & Garden,5,18.99,94.95,2024-09-01,London,UK
ORD_01084,CUST_0007,Jacket,Clothing,2,119.99,239.98,2024-10-05,New York,USA
ORD_01085,CUST_0164,Bluetooth Speaker,Electronics,1,79.99,79.99,2024-08-14,Tokyo,Japan
ORD_01086,CUST_0083,History Book,Books,3,24.99,74.97,2024-02-01,New York,USA
ORD_01087,CUST_0152,Jeans,Clothing,1,49.99,49.99,2024-03-08,London,UK
ORD_01088,CUST_0200,Wireless Headphones,Electronics,1,59.99,59.99,2024-10-18,Berlin,Germany
ORD_01089,CUST_0282,Self-Help Guide,Books,2,19.99,39.98,2024-07-24,Sydney,Australia
